timestamp,value,label,smoothed_value
1763817899.207402,704.0,REST,658.2597639338784
1763817899.407384,633.0,REST,654.4707993437967
1763817899.607049,601.0,REST,646.4501794422272
1763817899.808176,567.0,REST,634.532652525893
1763817900.007067,525.0,REST,618.1027546470091
1763817900.207510,500.0,REST,600.3873414499577
1763817900.407040,0.0,REST,510.32924023246403
1763817900.607392,355.0,REST,487.02985419759443
1763817900.807077,522.0,REST,492.2753760679553
1763817901.007662,588.0,REST,506.634069657762
1763817901.207066,588.0,REST,518.8389592090977
1763817901.407097,597.0,REST,530.5631153277329
1763817901.609564,688.0,REST,554.178648028573
1763817901.807428,773.0,REST,587.001850824287
1763817902.007076,799.0,REST,618.8015732006439
1763817902.207115,749.0,REST,638.3313372205473
1763817902.407120,595.0,REST,631.8316366374652
1763817902.607696,450.0,REST,604.5568911418454
1763817902.807128,331.0,REST,563.5233574705686
1763817903.007139,364.0,REST,533.5948538499833
1763817903.207110,468.0,REST,523.7556257724858
1763817903.407142,1023.0,REST,598.6422819066129
1763817903.607167,1023.0,REST,662.2959396206209
1763817903.807157,557.0,REST,646.5015486775277
1763817904.007519,373.0,REST,605.4763163758986
1763817904.207167,394.0,REST,573.7548689195138
1763817904.407181,432.0,REST,552.4916385815867
1763817904.607174,573.0,REST,555.5678927943487
1763817904.807171,183.0,REST,499.6827088751964
1763817905.007178,124.0,REST,443.33030254391696
1763817905.207496,230.0,REST,411.3307571623294
1763817905.407534,288.0,REST,392.83114358797997
1763817905.607587,416.0,REST,396.30647204978294
1763817905.807197,425.0,REST,400.6105012423155
1763817906.007219,489.0,REST,413.86892605596813
1763817906.207607,776.0,REST,468.1885871475729
1763817906.407199,691.0,REST,501.6102990754369
1763817906.607210,476.0,REST,497.7687542141213
1763817906.807211,434.0,REST,488.2034410820031
1763817907.009193,471.0,REST,485.6229249197026
1763817907.207363,418.0,REST,475.4794861817472
1763817907.407239,647.0,REST,501.2075632544851
1763817907.607239,386.0,REST,483.9264287663123
1763817907.807662,298.0,REST,456.03746445136545
1763817908.009638,307.0,REST,433.6818447836606
1763817908.207258,384.0,REST,426.2295680661115
1763817908.407229,440.0,REST,428.29513285619475
1763817908.607265,757.0,REST,477.60086292776555
1763817908.807269,566.0,REST,490.86073348860066
1763817909.007256,520.0,REST,495.2316234653106
1763817909.207289,495.0,REST,495.19687994551396
1763817909.407284,513.0,REST,497.8673479536868
1763817909.607265,761.0,REST,537.3372457606338
1763817909.807273,455.0,REST,524.9866588965388
1763817910.007609,568.0,REST,531.4386600620579
1763817910.207284,0.0,REST,451.72286105274924
1763817910.407282,0.0,REST,383.9644318948368
1763817910.607314,0.0,REST,326.3697671106113
1763817910.807595,0.0,REST,277.41430204401956
1763817911.007363,0.0,REST,235.80215673741662
1763817911.207706,0.0,REST,200.43183322680412
1763817911.407495,0.0,REST,170.3670582427835
1763817911.607313,0.0,REST,144.81199950636596
1763817911.807292,0.0,REST,123.09019958041107
1763817912.007350,0.0,REST,104.6266696433494
1763817912.207336,0.0,REST,88.93266919684699
1763817912.407331,0.0,REST,75.59276881731994
1763817912.607326,0.0,REST,64.25385349472194
1763817912.807332,0.0,REST,54.61577547051365
1763817913.009609,0.0,REST,46.423409149936596
1763817913.207761,0.0,REST,39.45989777744611
1763817913.407761,0.0,REST,33.540913110829194
1763817913.607366,0.0,REST,28.509776144204814
1763817913.807371,0.0,REST,24.23330972257409
1763817914.008041,0.0,REST,20.598313264187976
1763817914.207372,0.0,REST,17.50856627455978
1763817914.407356,0.0,REST,14.882281333375811
1763817914.607591,0.0,REST,12.64993913336944
1763817914.807431,0.0,REST,10.752448263364023
1763817915.007735,0.0,REST,9.139581023859419
1763817915.207397,0.0,REST,7.768643870280506
1763817915.407557,0.0,REST,6.60334728973843
1763817915.607410,0.0,REST,5.612845196277665
1763817915.807407,0.0,REST,4.7709184168360155
1763817916.007769,0.0,REST,4.0552806543106135
1763817916.207409,0.0,REST,3.4469885561640212
1763817916.407450,197.0,REST,32.47994027273941
1763817916.607559,574.0,REST,113.7079492318285
1763817916.807457,735.0,REST,206.90175684705423
1763817917.007756,628.0,REST,270.0664933199961
1763817917.208084,656.0,REST,327.95651932199667
1763817917.407476,680.0,REST,380.76304142369713
1763817917.607485,872.0,REST,454.4485852101425
1763817917.807878,652.0,REST,484.0812974286211
1763817918.007498,514.0,REST,488.56910281432795
1763817918.207496,436.0,REST,480.6837373921787
1763817918.407501,634.0,REST,503.68117678335193
1763817918.607500,844.0,REST,554.7290002658491
1763817918.808454,584.0,REST,559.1196502259717
1763817919.007555,598.0,REST,564.951702692076
1763817919.207535,1023.0,REST,633.6589472882645
1763817919.407526,1023.0,REST,692.0601051950248
1763817919.607545,1023.0,REST,741.7010894157711
1763817919.807535,544.0,REST,712.0459260034054
1763817920.007558,471.0,REST,675.8890371028946
1763817920.207903,523.0,REST,652.9556815374605
1763817920.407544,514.0,REST,632.1123293068414
1763817920.608295,511.0,REST,613.9454799108152
1763817920.807967,608.0,REST,613.0536579241929
1763817921.007567,584.0,REST,608.6956092355639
1763817921.207567,611.0,REST,609.0412678502292
1763817921.408101,611.0,REST,609.3350776726949
1763817921.607898,549.0,REST,600.2848160217907
1763817921.807578,542.0,REST,591.542093618522
1763817922.007582,523.0,REST,581.2607795757438
1763817922.207590,640.0,REST,590.0716626393821
1763817922.407629,577.0,REST,588.1109132434748
1763817922.607605,566.0,REST,584.7942762569536
1763817922.807612,546.0,REST,578.9751348184105
1763817923.007606,621.0,REST,585.278864595649
1763817923.207617,538.0,REST,578.1870349063016
1763817923.407618,519.0,REST,569.3089796703564
1763817923.607636,424.0,REST,547.5126327198029
1763817923.807633,425.0,REST,529.1357378118325
1763817924.007631,476.0,REST,521.1653771400577
1763817924.207613,513.0,REST,519.940570569049
1763817924.407641,552.0,REST,524.7494849836916
1763817924.607645,567.0,REST,531.0870622361377
1763817924.807729,554.0,REST,534.524002900717
1763817925.007654,591.0,REST,542.9954024656095
1763817925.207992,601.0,REST,551.696092095768
1763817925.407992,600.0,REST,558.9416782814028
1763817925.610695,602.0,REST,565.4004265391924
1763817925.807680,597.0,REST,570.1403625583135
1763817926.007845,607.0,REST,575.6693081745665
1763817926.207681,612.0,REST,581.1189119483814
1763817926.407708,600.0,REST,583.9510751561243
1763817926.608089,597.0,REST,585.9084138827056
1763817926.807740,609.0,REST,589.3721518002998
1763817927.007702,596.0,REST,590.3663290302547
1763817927.207721,593.0,REST,590.7613796757165
1763817927.407744,588.0,REST,590.347172724359
1763817927.607693,595.0,REST,591.0450968157052
1763817927.807730,594.0,REST,591.4883322933493
1763817928.007727,593.0,REST,591.7150824493469
1763817928.207731,590.0,REST,591.4578200819449
1763817928.408076,596.0,REST,592.1391470696532
1763817928.608052,602.0,REST,593.6182750092051
1763817928.807779,594.0,REST,593.6755337578244
1763817929.007751,590.0,REST,593.1242036941508
1763817929.207758,589.0,REST,592.5055731400281
1763817929.407758,590.0,REST,592.1297371690239
1763817929.608157,582.0,REST,590.6102765936703
1763817929.807785,584.0,REST,589.6187351046198
1763817930.007775,584.0,REST,588.7759248389268
1763817930.207792,570.0,REST,585.9595361130878
1763817930.407780,581.0,REST,585.2156056961246
1763817930.607789,579.0,REST,584.2832648417059
1763817930.807791,576.0,REST,583.04077511545
1763817931.008180,576.0,REST,581.9846588481324
1763817931.207797,570.0,REST,580.1869600209125
1763817931.411028,582.0,REST,580.4589160177756
1763817931.607812,580.0,REST,580.3900786151091
1763817931.807827,556.0,REST,576.7315668228428
1763817932.008164,557.0,REST,573.7718317994163
1763817932.207835,562.0,REST,572.0060570295038
1763817932.408142,578.0,REST,572.9051484750782
1763817932.608207,583.0,REST,574.4193762038166
1763817932.807841,595.0,REST,577.5064697732441
1763817933.007845,589.0,REST,579.2304993072574
1763817933.207846,584.0,REST,579.9459244111688
1763817933.408333,579.0,REST,579.8040357494934
1763817933.607866,580.0,REST,579.8334303870695
1763817933.807863,582.0,REST,580.1584158290091
1763817934.007869,582.0,REST,580.4346534546577
1763817934.210286,574.0,REST,579.469455436459
1763817934.408298,575.0,REST,578.7990371209902
1763817934.607883,573.0,REST,577.9291815528417
1763817934.807888,575.0,REST,577.4898043199154
1763817935.007890,572.0,REST,576.666333671928
1763817935.209093,572.0,REST,575.9663836211388
1763817935.407907,571.0,REST,575.221426077968
1763817935.607908,579.0,REST,575.7882121662727
1763817935.807887,571.0,REST,575.0699803413318
1763817936.008403,570.0,REST,574.309483290132
1763817936.210154,0.0,REST,488.16306079661217
1763817936.407931,166.0,REST,439.8386016771203
1763817936.608238,1023.0,REST,527.3128114255522
1763817936.807905,0.0,REST,448.2158897117194
1763817937.007911,0.0,REST,380.98350625496147
1763817937.209504,0.0,REST,323.83598031671727
1763817937.407930,0.0,REST,275.2605832692097
1763817937.607927,0.0,REST,233.97149577882823
1763817937.808183,0.0,REST,198.87577141200399
1763817938.007939,0.0,REST,169.04440570020338
1763817938.208169,0.0,REST,143.6877448451729
1763817938.407992,0.0,REST,122.13458311839695
1763817938.607980,0.0,REST,103.81439565063741
1763817938.807981,238.0,REST,123.9422363030418
1763817939.007979,483.0,REST,177.80090085758553
1763817939.207983,463.0,REST,220.5807657289477
1763817939.407992,505.0,REST,263.2436508696055
1763817939.608000,479.0,REST,295.60710323916464
1763817939.808004,508.0,REST,327.4660377532899
1763817940.008044,477.0,REST,349.8961320902964
1763817940.208595,433.0,REST,362.3617122767519
1763817940.408041,1023.0,REST,461.4574554352391
1763817940.608471,0.0,REST,392.23883711995325
1763817940.808007,0.0,REST,333.4030115519603
1763817941.008016,0.0,REST,283.39255981916625
1763817941.208042,271.0,REST,281.5336758462913
1763817941.408044,537.0,REST,319.8536244693476
1763817941.608045,571.0,REST,357.52558079894544
1763817941.808366,584.0,REST,391.4967436791036
1763817942.008360,575.0,REST,419.02223212723806
1763817942.208076,592.0,REST,444.96889730815235
1763817942.408066,594.0,REST,467.3235627119295
1763817942.608067,590.0,REST,485.7250283051401
1763817942.808077,585.0,REST,500.61627405936906
1763817943.008082,593.0,REST,514.4738329504637
1763817943.208088,590.0,REST,525.8027580078941
1763817943.408153,598.0,REST,536.63234430671
1763817943.608184,595.0,REST,545.3874926607035
1763817943.812350,1009.0,REST,614.929368761598
1763817944.008436,1023.0,REST,676.1399634473582
1763817944.208530,1023.0,REST,728.1689689302546
1763817944.408098,0.0,REST,618.9436235907164
1763817944.608093,0.0,REST,526.1020800521089
1763817944.810954,0.0,REST,447.1867680442926
1763817945.008482,0.0,REST,380.1087528376487
1763817945.208111,0.0,REST,323.0924399120014
1763817945.408280,0.0,REST,274.6285739252012
1763817945.608105,0.0,REST,233.434287836421
1763817945.808137,0.0,REST,198.41914466095784
1763817946.008167,0.0,REST,168.65627296181415
1763817946.208153,0.0,REST,143.35783201754202
1763817946.408157,0.0,REST,121.85415721491071
1763817946.608136,1.0,REST,103.72603363267412
1763817946.808139,0.0,REST,88.16712858777299
1763817947.008145,0.0,REST,74.94205929960704
1763817947.208522,0.0,REST,63.70075040466598
1763817947.408185,419.0,REST,116.99563784396608
1763817947.608190,537.0,REST,179.99629216737117
1763817947.808197,572.0,REST,238.7968483422655
1763817948.010332,576.0,REST,289.37732109092565
1763817948.208216,523.0,REST,324.4207229272868
1763817948.408635,1023.0,REST,429.20761448819377
1763817948.608229,1023.0,REST,518.2764723149646
1763817948.808191,0.0,REST,440.5350014677199
1763817949.009699,0.0,REST,374.4547512475619
1763817949.208237,391.0,REST,376.93653856042755
1763817949.408239,535.0,REST,400.6460577763634
1763817949.608333,566.0,REST,425.4491491099089
1763817949.808244,576.0,REST,448.03177674342254
1763817950.008567,572.0,REST,466.62701023190914
1763817950.208256,658.0,REST,495.33295869712276
1763817950.408258,711.0,REST,527.6830148925543
1763817950.608268,907.0,REST,584.5805626586712
1763817950.810152,1023.0,REST,650.3434782598705
1763817951.008596,0.0,REST,552.7919565208899
1763817951.208635,0.0,REST,469.8731630427564
1763817951.408254,0.0,REST,399.3921885863429
1763817951.608269,0.0,REST,339.48336029839146
1763817951.810194,0.0,REST,288.5608562536327
1763817952.008611,0.0,REST,245.2767278155878
1763817952.208888,121.0,REST,226.63521864324963
1763817952.408309,476.0,REST,264.03993584676215
1763817952.608308,735.0,REST,334.6839454697478
1763817952.808773,587.0,REST,372.5313536492856
1763817953.008731,441.0,REST,382.80165060189273
1763817953.208828,584.0,REST,412.9814030116088
1763817953.408338,620.0,REST,444.03419255986745
1763817953.608647,653.0,REST,475.3790636758873
1763817953.808349,699.0,REST,508.9222041245042
1763817954.008338,706.0,REST,538.4838735058286
1763817954.208359,638.0,REST,553.4112924799543
1763817954.408356,590.0,REST,558.8995986079613
1763817954.608362,580.0,REST,562.0646588167671
1763817954.808375,596.0,REST,567.154959994252
1763817955.008374,629.0,REST,576.4317159951141
1763817955.208385,1023.0,REST,643.4169585958471
1763817955.408741,1023.0,REST,700.35441480647
1763817955.608365,1023.0,REST,748.7512525854995
1763817955.809660,1023.0,REST,789.8885646976746
1763817956.008431,1023.0,REST,824.8552799930235
1763817956.208393,623.0,REST,794.57698799407
1763817956.408388,459.0,REST,744.2404397949595
1763817956.608407,1023.0,REST,786.0543738257154
1763817956.808735,853.0,REST,796.0962177518581
1763817957.008403,346.0,REST,728.5817850890794
1763817957.208424,316.0,REST,666.6945173257175
1763817957.408396,377.0,REST,623.2403397268598
1763817957.608433,439.0,REST,595.6042887678309
1763817957.808836,461.0,REST,575.4136454526563
1763817958.008440,572.0,REST,574.9015986347578
1763817958.208865,591.0,REST,577.3163588395441
1763817958.408829,579.0,REST,577.5689050136125
1763817958.608648,466.0,REST,560.8335692615706
1763817958.808455,492.0,REST,550.508533872335
1763817959.008474,510.0,REST,544.4322537914848
1763817959.208443,526.0,REST,541.667415722762
1763817959.408471,534.0,REST,540.5173033643478
1763817959.608457,624.0,REST,553.0397078596956
1763817959.808483,634.0,REST,565.1837516807412
1763817960.011059,546.0,REST,562.30618892863
1763817960.208934,478.0,REST,549.6602605893355
1763817960.408469,508.0,REST,543.4112215009352
1763817960.608532,535.0,REST,542.1495382757948
1763817960.808503,535.0,REST,541.0771075344255
1763817961.008900,548.0,REST,542.1155414042616
1763817961.208735,646.0,REST,557.6982101936223
1763817961.408741,630.0,REST,568.543478664579
1763817961.608521,576.0,REST,569.6619568648921
1763817961.813058,504.0,REST,559.8126633351583
1763817962.008850,520.0,REST,553.8407638348845
1763817962.208542,533.0,REST,550.7146492596518
1763817962.408683,548.0,REST,550.307451870704
1763817962.608574,561.0,REST,551.9113340900984
1763817962.808560,566.0,REST,554.0246339765837
1763817963.008865,629.0,REST,565.2709388800961
1763817963.208580,1023.0,REST,633.9302980480816
1763817963.408548,1023.0,REST,692.2907533408693
1763817963.608592,1023.0,REST,741.8971403397388
1763817963.808591,1023.0,REST,784.0625692887779
1763817964.010373,1023.0,REST,819.9031838954611
1763817964.208600,640.0,REST,792.917706311142
1763817964.408592,493.0,REST,747.9300503644707
1763817964.608597,461.0,REST,704.8905428098001
1763817964.808730,307.0,REST,645.20696138833
1763817965.008936,1023.0,REST,701.8759171800805
1763817965.208611,746.0,REST,708.4945296030684
1763817965.408613,275.0,REST,643.4703501626082
1763817965.608622,245.0,REST,583.6997976382169
1763817965.808623,323.0,REST,544.5948279924843
1763817966.009243,379.0,REST,519.7556037936116
1763817966.208948,434.0,REST,506.8922632245699
1763817966.409014,530.0,REST,510.3584237408844
1763817966.608650,1023.0,REST,587.2546601797517
1763817966.808646,496.0,REST,573.566461152789
1763817967.009794,335.0,REST,537.7814919798707
1763817967.209131,325.0,REST,505.86426818289004
1763817967.408639,409.0,REST,491.33462795545654
1763817967.608638,454.0,REST,485.734433762138
1763817967.809028,497.0,REST,487.4242686978173
1763817968.008676,694.0,REST,518.4106283931446
1763817968.208670,712.0,REST,547.449034134173
1763817968.408687,648.0,REST,562.531679014047
1763817968.608691,495.0,REST,552.40192716194
1763817968.814049,367.0,REST,524.5916380876489
1763817969.009012,476.0,REST,517.3028923745015
1763817969.208696,511.0,REST,516.3574585183263
1763817969.408711,535.0,REST,519.1538397405774
1763817969.608712,543.0,REST,522.7307637794908
1763817969.810601,548.0,REST,526.5211492125671
1763817970.008803,551.0,REST,530.192976830682
1763817970.208711,546.0,REST,532.5640303060798
1763817970.408739,546.0,REST,534.5794257601677
1763817970.608747,547.0,REST,536.4425118961425
1763817970.809053,553.0,REST,538.9261351117211
1763817971.008880,554.0,REST,541.1872148449629
1763817971.209133,553.0,REST,542.9591326182185
1763817971.408735,554.0,REST,544.6152627254858
1763817971.608768,546.0,REST,544.8229733166629
1763817971.808769,588.0,REST,551.2995273191635
1763817972.008768,576.0,REST,555.004598221289
1763817972.208787,1023.0,REST,625.2039084880956
1763817972.409122,1023.0,REST,684.8733222148812
1763817972.612897,1023.0,REST,735.592323882649
1763817972.808804,1023.0,REST,778.7034753002515
1763817973.008823,1023.0,REST,815.3479540052138
1763817973.208808,1023.0,REST,846.4957609044316
1763817973.408814,1023.0,REST,872.9713967687669
1763817973.609899,1023.0,REST,895.475687253452
1763817973.808881,1023.0,REST,914.6043341654342
1763817974.008810,1023.0,REST,930.8636840406191
1763817974.208849,1023.0,REST,944.6841314345263
1763817974.408810,1023.0,REST,956.4315117193473
1763817974.608825,1023.0,REST,966.4167849614453
1763817974.808861,1023.0,REST,974.9042672172284
1763817975.008850,1023.0,REST,982.1186271346442
1763817975.208861,1023.0,REST,988.2508330644475
1763817975.408840,1023.0,REST,993.4632081047803
1763817975.609180,1023.0,REST,997.8937268890631
1763817975.808896,1023.0,REST,1001.6596678557037
1763817976.009257,1023.0,REST,1004.860717677348
1763817976.208844,564.0,REST,938.7316100257458
1763817976.412272,549.0,REST,880.2718685218839
1763817976.608928,531.0,REST,827.8810882436013
1763817976.808888,532.0,REST,783.4989250070611
1763817977.008890,531.0,REST,745.6240862560019
1763817977.208896,515.0,REST,711.0304733176016
1763817977.408874,516.0,REST,681.7759023199613
1763817977.608894,472.0,REST,650.3095169719671
1763817977.808903,540.0,REST,633.7630894261721
1763817978.008890,534.0,REST,618.7986260122462
1763817978.214230,544.0,REST,607.5788321104093
1763817978.408926,501.0,REST,591.5920072938478
1763818018.449835,542.0,REST,542.0
1763818018.450205,600.0,REST,550.7
1763818018.456941,584.0,REST,555.695
1763818018.462815,579.0,REST,559.19075
1763818018.463035,567.0,REST,560.3621374999999
1763818018.463128,531.0,REST,555.9578168749999
1763818018.463209,533.0,REST,552.51414434375
1763818018.463288,542.0,REST,550.9370226921875
1763818018.463367,535.0,REST,548.5464692883593
1763818018.463446,542.0,REST,547.5644988951053
1763818018.463523,559.0,REST,549.2798240608395
1763818018.609939,633.0,REST,561.8378504517135
1763818018.809913,638.0,REST,573.2621728839565
1763818019.009862,111.0,REST,503.922846951363
1763818019.210301,0.0,REST,428.33441990865856
1763818019.409884,0.0,REST,364.08425692235977
1763818019.609882,0.0,REST,309.4716183840058
1763818019.818127,0.0,REST,263.05087562640495
1763818020.009900,0.0,REST,223.5932442824442
1763818020.209891,0.0,REST,190.05425764007757
1763818020.409973,0.0,REST,161.54611899406592
1763818020.609889,0.0,REST,137.31420114495603
1763818020.813281,0.0,REST,116.71707097321263
1763818021.009918,0.0,REST,99.20951032723073
1763818021.209918,0.0,REST,84.32808377814612
1763818021.409917,0.0,REST,71.67887121142421
1763818021.609928,0.0,REST,60.927040529710574
1763818021.817690,0.0,REST,51.78798445025399
1763818022.009957,0.0,REST,44.01978678271589
1763818022.209944,0.0,REST,37.416818765308506
1763818022.409943,0.0,REST,31.80429595051223
1763818022.609964,0.0,REST,27.033651557935396
1763818022.814068,0.0,REST,22.978603824245088
1763818023.009953,0.0,REST,19.531813250608323
1763818023.209980,0.0,REST,16.602041263017075
1763818023.409942,0.0,REST,14.111735073564512
1763818023.610337,0.0,REST,11.994974812529835
1763818023.810291,393.0,REST,69.14572859065035
1763818024.009996,493.0,REST,132.7238693020528
1763818024.210000,544.0,REST,194.41528890674488
1763818024.410008,559.0,REST,249.10299557073313
1763818024.610055,572.0,REST,297.53754623512316
1763818024.810476,580.0,REST,339.9069142998547
1763818025.010015,581.0,REST,376.0708771548765
1763818025.210025,587.0,REST,407.71024558164504
1763818025.410028,589.0,REST,434.9037087443983
1763818025.610034,589.0,REST,458.0181524327385
1763818025.810051,585.0,REST,477.0654295678277
1763818026.010381,583.0,REST,492.9556151326535
1763818026.210035,579.0,REST,505.8622728627555
1763818026.410051,583.0,REST,517.4329319333422
1763818026.610025,82.0,REST,452.1179921433408
1763818026.810074,1023.0,REST,537.7502933218396
1763818027.010053,0.0,REST,457.0877493235637
1763818027.210428,0.0,REST,388.5245869250291
1763818027.410081,0.0,REST,330.24589888627474
1763818027.610079,0.0,REST,280.70901405333353
1763818027.810069,0.0,REST,238.6026619453335
1763818028.010049,0.0,REST,202.81226265353345
1763818028.210123,0.0,REST,172.39042325550344
1763818028.410614,0.0,REST,146.5318597671779
1763818028.610149,0.0,REST,124.55208080210122
1763818028.810853,0.0,REST,105.86926868178602
1763818029.010138,0.0,REST,89.98887837951811
1763818029.210071,0.0,REST,76.4905466225904
1763818029.410173,0.0,REST,65.01696462920184
1763818029.610116,0.0,REST,55.26441993482156
1763818029.810130,0.0,REST,46.974756944598326
1763818030.010121,0.0,REST,39.92854340290857
1763818030.210485,0.0,REST,33.93926189247229
1763818030.410226,0.0,REST,28.848372608601444
1763818030.610158,0.0,REST,24.521116717311227
1763818030.810171,0.0,REST,20.842949209714543
1763818031.010207,0.0,REST,17.716506828257362
1763818031.210181,0.0,REST,15.059030804018757
1763818031.410134,0.0,REST,12.800176183415944
1763818031.610188,230.0,REST,45.38014975590355
1763818031.810291,483.0,REST,111.02312729251801
1763818032.010184,535.0,REST,174.6196581986403
1763818032.210179,1023.0,REST,301.87670946884424
1763818032.410193,526.0,REST,335.49520304851757
1763818032.610274,0.0,REST,285.1709225912399
1763818032.810161,0.0,REST,242.3952842025539
1763818033.010175,0.0,REST,206.03599157217081
1763818033.210664,0.0,REST,175.1305928363452
1763818033.410218,285.0,REST,191.6110039108934
1763818033.610224,513.0,REST,239.8193533242594
1763818033.810207,803.0,REST,324.29645032562047
1763818034.010242,1023.0,REST,429.1019827767774
1763818034.210292,1018.0,REST,517.4366853602608
1763818034.410319,0.0,REST,439.82118255622163
1763818034.610571,0.0,REST,373.84800517278836
1763818034.810279,290.0,REST,361.2708043968701
1763818035.010230,617.0,REST,399.6301837373396
1763818035.210261,642.0,REST,435.9856561767387
1763818035.410295,726.0,REST,479.4878077502279
1763818035.610618,578.0,REST,494.2646365876937
1763818035.810706,996.0,REST,569.5249410995397
1763818036.010652,411.0,REST,545.7461999346087
1763818036.210284,404.0,REST,524.4842699444174
1763818036.410290,497.0,REST,520.3616294527548
1763818036.610326,561.0,REST,526.4573850348415
1763818036.810800,620.0,REST,540.4887772796153
1763818037.010300,758.0,REST,573.115460687673
1763818037.210305,936.0,REST,627.5481415845221
1763818037.410312,932.0,REST,673.2159203468437
1763818037.610371,1.0,REST,572.3835322948172
1763818037.810320,218.0,REST,519.2260024505946
1763818038.010731,524.0,REST,519.9421020830054
1763818038.210329,635.0,REST,537.2007867705545
1763818038.410337,710.0,REST,563.1206687549713
1763818038.610343,781.0,REST,595.8025684417256
1763818038.810341,910.0,REST,642.9321831754668
