timestamp,value,label,smoothed_value
1763806857.448959,514.0,REST,513.8884488518511
1763806857.656916,531.0,REST,516.4551815240734
1763806857.848785,516.0,REST,516.3869042954624
1763806858.048446,516.0,REST,516.328868651143
1763806858.248437,501.0,REST,514.0295383534716
1763806858.448792,485.0,REST,509.6751076004508
1763806858.655907,478.0,REST,504.9238414603832
1763806858.848452,461.0,REST,498.33526524132566
1763806859.049154,482.0,REST,495.88497545512683
1763806859.248464,482.0,REST,493.8022291368578
1763806859.448459,473.0,REST,490.68189476632915
1763806859.655649,487.0,REST,490.12961055137976
1763806859.848477,472.0,REST,487.4101689686728
1763806860.048504,470.0,REST,484.79864362337185
1763806860.248497,481.0,REST,484.22884707986606
1763806860.448486,484.0,REST,484.19452001788613
1763806860.654544,480.0,REST,483.5653420152032
1763806860.848503,479.0,REST,482.88054071292277
1763806861.048516,458.0,REST,479.1484596059843
1763806861.248520,506.0,REST,483.17619066508666
1763806861.448845,516.0,REST,488.09976206532366
1763806861.654373,502.0,REST,490.1847977555251
1763806861.848533,519.0,REST,494.50707809219637
1763806862.048529,535.0,REST,500.5810163783669
1763806862.248539,518.0,REST,503.1938639216118
1763806862.448677,539.0,REST,508.56478433336997
1763806862.654622,552.0,REST,515.0800666833644
1763806862.848552,862.0,REST,567.1180566808597
1763806863.048928,136.0,REST,502.4503481787307
1763806863.248564,0.0,REST,427.08279595192107
1763806863.448590,0.0,REST,363.0203765591329
1763806863.654463,119.0,REST,326.417320075263
1763806863.848589,248.0,REST,314.6547220639735
1763806864.048575,349.0,REST,319.8065137543775
1763806864.249186,390.0,REST,330.33553669122085
1763806864.448590,430.0,REST,345.2852061875377
1763806864.655573,457.0,REST,362.0424252594071
1763806864.848619,464.0,REST,377.336061470496
1763806865.048976,469.0,REST,391.0856522499216
1763806865.248613,448.0,REST,399.62280441243337
1763806865.448980,430.0,REST,404.1793837505684
1763806865.655698,461.0,REST,412.7024761879831
1763806865.848673,471.0,REST,421.4471047597856
1763806866.048647,501.0,REST,433.38003904581774
1763806866.248638,515.0,REST,445.62303318894504
1763806866.448635,535.0,REST,459.0295782106033
1763806866.655005,544.0,REST,471.77514147901275
1763806866.849113,534.0,REST,481.1088702571608
1763806867.048758,531.0,REST,488.59253971858664
1763806867.248909,529.0,REST,494.65365876079863
1763806867.448659,544.0,REST,502.0556099466788
1763806867.657074,526.0,REST,505.647268454677
1763806867.849008,544.0,REST,511.4001781864754
1763806868.048674,561.0,REST,518.8401514585041
1763806868.248688,560.0,REST,525.0141287397284
1763806868.448686,555.0,REST,529.5120094287691
1763806868.659479,562.0,REST,534.3852080144537
1763806868.851168,567.0,REST,539.2774268122856
1763806869.048687,545.0,REST,540.1358127904427
1763806869.248705,558.0,REST,542.8154408718764
1763806869.448708,566.0,REST,546.2931247410949
1763806869.655031,585.0,REST,552.0991560299306
1763806869.851051,605.0,REST,560.0342826254409
1763806870.049099,596.0,REST,565.4291402316248
1763806870.248730,590.0,REST,569.1147691968811
1763806870.448736,577.0,REST,570.2975538173489
1763806870.659223,568.0,REST,569.9529207447466
1763806870.848725,578.0,REST,571.1599826330346
1763806871.055034,539.0,REST,566.3359852380794
1763806871.248749,549.0,REST,563.7355874523674
1763806871.449254,571.0,REST,564.8252493345124
1763806871.648769,569.0,REST,565.4514619343355
1763806871.848769,573.0,REST,566.5837426441851
1763806872.056121,550.0,REST,564.0961812475573
1763806872.249113,572.0,REST,565.2817540604236
1763806872.448776,532.0,REST,560.28949095136
1763806872.648767,546.0,REST,558.146067308656
1763806872.848791,548.0,REST,556.6241572123577
1763806873.053706,560.0,REST,557.130533630504
1763806873.248804,561.0,REST,557.7109535859285
1763806873.448798,554.0,REST,557.1543105480391
1763806873.648805,550.0,REST,556.0811639658332
1763806873.848811,555.0,REST,555.9189893709581
1763806874.053694,556.0,REST,555.9311409653144
1763806874.248806,538.0,UP,553.2414698205173
1763806874.449966,555.0,UP,553.5052493474398
1763806874.650533,544.0,UP,552.0794619453238
1763806874.848831,550.0,UP,551.7675426535252
1763806875.048823,536.0,UP,549.4024112554964
1763806875.249005,541.0,UP,548.142049567172
1763806875.448843,545.0,UP,547.6707421320962
1763806875.648851,554.0,UP,548.6201308122817
1763806875.851377,557.0,UP,549.8771111904393
1763806876.049228,559.0,UP,551.2455445118734
1763806876.248884,566.0,UP,553.4587128350923
1763806876.448860,568.0,UP,555.6399059098285
1763806876.648910,551.0,UP,554.9439200233542
1763806876.849204,1023.0,UP,625.152332019851
1763806877.057585,1023.0,UP,684.8294822168732
1763806877.252043,1023.0,UP,735.5550598843422
1763806877.448969,955.0,UP,768.4718009016908
1763806877.648902,550.0,UP,735.7010307664372
1763806877.848871,523.0,UP,703.7958761514716
1763806878.048911,444.0,UP,664.8264947287508
1763806878.248912,451.0,UP,632.7525205194382
1763806878.456088,262.0,REST,577.1396424415225
1763806878.657856,258.0,REST,529.2686960752941
1763806878.848913,303.0,REST,495.3283916639999
1763806879.048936,347.0,REST,473.07913291439996
1763806879.248936,371.0,REST,457.7672629772399
1763806879.448951,414.0,REST,451.2021735306539
1763806879.648928,590.0,REST,472.0218475010558
1763806879.848956,576.0,REST,487.6185703758974
1763806880.054645,502.0,REST,489.77578481951275
1763806880.248942,494.0,REST,490.4094170965858
1763806880.448978,461.0,REST,485.9980045320979
1763806880.649357,490.0,REST,486.5983038522832
1763806880.861180,516.0,REST,491.0085582744407
1763806881.048965,521.0,REST,495.50727453327454
1763806881.248982,533.0,REST,501.13118335328335
1763806881.456107,524.0,REST,504.5615058502908
1763806881.659439,482.0,REST,501.1772799727472
1763806881.849006,556.0,REST,509.4006879768351
1763806882.048985,514.0,REST,510.0905847803099
1763806882.249022,563.0,REST,518.0269970632634
1763806882.449052,584.0,REST,527.9229475037738
1763806882.649018,566.0,REST,533.6345053782077
1763806882.849007,555.0,REST,536.8393295714766
1763806883.049017,517.0,REST,533.863430135755
1763806883.249064,532.0,REST,533.5839156153918
1763806883.449021,560.0,REST,537.546328273083
1763806883.649051,540.0,REST,537.9143790321205
1763806883.849050,521.0,REST,535.3772221773024
1763806884.049552,545.0,REST,536.820638850707
1763806884.249047,526.0,REST,535.1975430231009
1763806884.449067,529.0,REST,534.2679115696358
1763806884.649068,520.0,REST,532.1277248341904
1763806884.849061,528.0,REST,531.5085661090618
1763806885.049077,520.0,REST,529.7822811927025
1763806885.249079,510.0,REST,526.8149390137971
1763806885.449061,503.0,REST,523.2426981617276
1763806885.649087,510.0,REST,521.2562934374685
1763806885.850376,517.0,REST,520.6178494218482
1763806886.049108,1023.0,REST,595.975172008571
1763806886.249121,1023.0,REST,660.0288962072854
1763806886.449131,1023.0,REST,714.4745617761926
1763806886.649122,1023.0,REST,760.7533775097636
1763806886.849136,1023.0,REST,800.0903708832991
1763806887.049127,498.0,REST,754.7768152508042
1763806887.249127,308.0,REST,687.7602929631836
1763806887.456978,309.0,REST,630.9462490187061
1763806887.651104,317.0,REST,583.8543116659001
1763806887.849148,346.0,REST,548.1761649160151
1763806888.049153,368.0,REST,521.1497401786128
1763806888.249159,400.0,REST,502.9772791518208
1763806888.449214,408.0,REST,488.7306872790477
1763806888.662560,415.0,REST,477.6710841871905
1763806888.851478,423.0,REST,469.4704215591119
1763806889.049171,447.0,REST,466.0998583252451
1763806889.249182,389.0,REST,454.53487957645837
1763806889.449184,335.0,REST,436.6046476399896
1763806889.649171,356.0,REST,424.5139504939911
1763806889.849188,393.0,REST,419.78685791989244
1763806890.049196,411.0,REST,418.46882923190856
1763806890.249206,415.0,REST,417.94850484712225
1763806890.449184,457.0,REST,423.8062291200539
1763806890.651408,457.0,REST,428.78529475204584
1763806890.849219,452.0,REST,432.267500539239
1763806891.049557,460.0,REST,436.42737545835314
1763806891.249225,492.0,REST,444.7632691396002
1763806891.450176,513.0,REST,454.99877876866015
1763806891.649240,512.0,REST,463.54896195336113
1763806891.849241,503.0,REST,469.4666176603569
1763806892.049269,489.0,REST,472.3966250113034
1763806892.249249,482.0,REST,473.8371312596079
1763806892.449255,494.0,REST,476.8615615706667
1763806892.649226,493.0,REST,479.28232733506667
1763806892.849271,495.0,REST,481.6399782348067
1763806893.049533,542.0,REST,490.6939814995857
1763806893.249577,385.0,REST,474.83988427464783
1763806893.449301,384.0,REST,461.21390163345063
1763806893.649664,391.0,REST,450.681816388433
1763806893.849280,395.0,REST,442.32954393016803
1763806894.049277,441.0,REST,442.13011234064277
1763806894.249287,469.0,REST,446.1605954895464
1763806894.449281,499.0,REST,454.0865061661144
1763806894.649924,502.0,REST,461.27353024119725
1763806894.849300,524.0,REST,470.6825007050177
1763806895.049454,519.0,REST,477.930125599265
1763806895.249327,515.0,REST,483.4906067593752
1763807047.263380,504.0,REST,504.0
1763807047.263797,465.0,REST,498.15
1763807047.263947,510.0,REST,499.92749999999995
1763807047.275354,523.0,REST,503.38837499999994
1763807047.278207,503.0,REST,503.33011874999994
1763807047.278460,539.0,REST,508.6806009374999
1763807047.278600,555.0,REST,515.6285107968749
1763807047.278697,560.0,REST,522.2842341773437
1763807047.278784,527.0,REST,522.9915990507421
1763807047.278870,507.0,REST,520.5928591931308
1763807047.278970,526.0,REST,521.4039303141612
1763807047.454201,475.0,REST,514.4433407670371
1763807047.653027,470.0,REST,507.7768396519815
1763807047.852943,487.0,REST,504.66031370418426
1763807048.052933,532.0,REST,508.7612666485566
1763807048.255825,541.0,REST,513.5970766512731
1763807048.452996,498.0,REST,511.2575151535821
1763807048.652952,494.0,REST,508.66888788054473
1763807048.852973,471.0,REST,503.018554698463
1763807049.052976,503.0,REST,503.01577149369353
1763807049.252960,469.0,REST,497.91340576963944
1763807049.453471,535.0,REST,503.4763949041935
1763807049.652960,485.0,REST,500.7049356685645
1763807049.852994,526.0,REST,504.49919531827976
1763807050.052997,532.0,REST,508.6243160205378
1763807050.252994,525.0,REST,511.0806686174571
1763807050.453008,549.0,REST,516.7685683248385
1763807050.652982,551.0,REST,521.9032830761128
1763807050.853018,524.0,REST,522.2177906146958
1763807051.053016,552.0,REST,526.6851220224914
1763807051.253021,546.0,REST,529.5823537191177
1763807051.452998,534.0,REST,530.2450006612501
1763807051.653024,539.0,REST,531.5582505620625
1763807051.853037,497.0,REST,526.3745129777532
1763807052.053017,525.0,REST,526.1683360310901
1763807052.253080,535.0,REST,527.4930856264266
1763807052.453965,532.0,REST,528.1691227824625
1763807052.653055,552.0,REST,531.7437543650931
1763807052.853063,502.0,REST,527.2821912103291
1763807053.053066,515.0,REST,525.4398625287797
1763807053.253080,514.0,REST,523.7238831494627
1763807053.453078,509.0,REST,521.5153006770433
1763807053.653092,550.0,REST,525.7880055754867
1763807053.853151,504.0,REST,522.5198047391638
1763807054.053072,481.0,REST,516.2918340282891
1763807054.253457,499.0,REST,513.6980589240458
1763807054.453112,485.0,REST,509.3933500854389
1763807054.653076,493.0,REST,506.93434757262304
1763807054.853091,491.0,REST,504.5441954367295
1763807055.053128,475.0,REST,500.1125661212201
1763807055.253100,501.0,REST,500.24568120303707
1763807055.453739,506.0,REST,501.10882902258146
1763807055.653097,508.0,REST,502.14250466919424
1763807055.853622,526.0,REST,505.7211289688151
1763807056.053115,519.0,REST,507.7129596234928
1763807056.253124,529.0,REST,510.90601567996885
1763807056.453143,487.0,REST,507.3201133279735
1763807056.653142,476.0,REST,502.62209632877745
1763807056.853152,491.0,REST,500.8787818794608
1763807057.053160,564.0,REST,510.3469645975416
1763807057.253149,549.0,REST,516.1449199079103
1763807057.453171,543.0,REST,520.1731819217238
1763807057.653197,501.0,REST,517.2972046334652
1763807057.853168,515.0,REST,516.9526239384454
1763807058.053172,502.0,REST,514.7097303476786
1763807058.253170,532.0,REST,517.3032707955268
1763807058.453192,505.0,REST,515.4577801761977
1763807058.653280,508.0,REST,514.3391131497681
1763807058.853197,497.0,REST,511.73824617730287
1763807059.053198,518.0,REST,512.6775092507074
1763807059.253211,498.0,REST,510.4758828631013
1763807059.453218,499.0,REST,508.75450043363605
1763807059.653265,475.0,REST,503.69132536859064
1763807059.853234,472.0,REST,498.93762656330205
1763807060.053234,485.0,REST,496.8469825788067
1763807060.253233,488.0,REST,495.51993519198567
1763807060.453236,472.0,REST,491.9919449131878
1763807060.653261,470.0,REST,488.69315317620965
1763807060.853240,518.0,REST,493.0891801997782
1763807061.053258,536.0,REST,499.5258031698114
1763807061.253664,483.0,REST,497.04693269433966
1763807061.453567,517.0,REST,500.03989279018873
1763807061.653250,505.0,REST,500.7839088716604
1763807061.853252,559.0,REST,509.51632254091135
1763807062.053262,466.0,REST,502.98887415977464
1763807062.253274,558.0,REST,511.2405430358084
1763807062.453265,518.0,REST,512.2544615804371
1763807062.653279,551.0,REST,518.0662923433715
1763807062.853280,518.0,REST,518.0563484918658
1763807063.053279,518.0,REST,518.047896218086
1763807063.253282,507.0,REST,516.390711785373
1763807063.453316,494.0,REST,513.032105017567
1763807063.653301,511.0,REST,512.727289264932
1763807063.853630,502.0,REST,511.11819587519216
1763807064.053308,483.0,REST,506.9004664939133
1763807064.253312,488.0,REST,504.0653965198263
1763807064.453317,443.0,REST,494.90558704185236
1763807064.653351,462.0,REST,489.9697489855745
1763807064.853348,464.0,REST,486.0742866377383
1763807065.054698,485.0,REST,485.91314364207756
1763807065.253362,502.0,REST,488.3261720957659
1763807065.453358,518.0,REST,492.777246281401
1763807065.653370,308.0,REST,465.0606593391908
1763807065.853351,497.0,REST,469.85156043831216
1763807066.053364,520.0,REST,477.3738263725653
1763807066.253352,518.0,REST,483.46775241668047
1763807066.453435,546.0,REST,492.84758955417834
1763807066.653393,547.0,REST,500.9704511210516
1763807066.853405,541.0,REST,506.97488345289383
1763807067.053421,540.0,REST,511.92865093495976
1763807067.253403,539.0,REST,515.9893532947158
1763807067.453409,539.0,REST,519.4409503005083
1763807067.653403,513.0,REST,518.4748077554322
1763807067.853395,509.0,REST,517.0535865921173
1763807068.055146,506.0,REST,515.3955486032997
1763807068.253891,498.0,REST,512.7862163128048
1763807068.453436,499.0,REST,510.718283865884
1763807068.653437,492.0,REST,507.91054128600143
1763807068.853443,482.0,REST,504.0239600931012
1763807069.054623,478.0,REST,500.12036607913603
1763807069.253448,474.0,REST,496.20231116726563
1763807069.453986,498.0,REST,496.47196449217574
1763807069.653428,464.0,REST,491.6011698183494
1763807069.853433,488.0,REST,491.06099434559695
1763807070.053684,487.0,REST,490.45184519375744
1763807070.253478,507.0,REST,492.9340684146938
1763807070.453483,514.0,REST,496.0939581524897
1763807070.653460,513.0,REST,498.6298644296162
1763807070.853462,513.0,REST,500.7853847651737
1763807071.053993,518.0,REST,503.36757705039764
1763807071.253495,517.0,REST,505.412440492838
1763807071.453514,525.0,REST,508.3505744189123
1763807071.653543,483.0,REST,504.5479882560754
1763807071.853829,492.0,REST,502.6657900176641
1763807072.053516,516.0,REST,504.6659215150145
1763807072.253523,516.0,REST,506.36603328776226
1763807072.453534,526.0,REST,509.3111282945979
1763807072.653533,526.0,REST,511.8144590504082
1763807072.853573,521.0,UP,513.1922901928469
1763807073.053587,1023.0,UP,589.6634466639199
1763807073.253872,1023.0,UP,654.6639296643318
1763807073.453939,1023.0,UP,709.9143402146819
1763807073.653563,1023.0,UP,756.8771891824797
1763807073.853550,110.0,UP,659.8456108051078
1763807074.053553,0.0,UP,560.8687691843415
1763807074.253605,0.0,UP,476.7384538066903
1763807074.453572,1023.0,UP,558.6776857356867
1763807074.653594,1023.0,UP,628.3260328753337
1763807074.853557,678.0,UP,635.7771279440336
1763807075.053587,213.0,UP,572.3605587524286
1763807075.253565,190.0,UP,515.0064749395642
1763807075.453569,0.0,UP,437.7555036986296
1763807075.653602,0.0,UP,372.09217814383516
1763807075.853906,1023.0,UP,469.7283514222599
1763807076.054071,1023.0,UP,552.7190987089209
1763807076.253592,620.0,UP,562.8112339025828
1763807076.453613,253.0,UP,516.3395488171954
1763807076.653641,0.0,UP,438.88861649461603
1763807076.853629,0.0,UP,373.0553240204236
1763807077.053641,0.0,UP,317.09702541736004
1763807077.253651,1023.0,UP,422.98247160475603
1763807077.453624,1023.0,UP,512.9851008640426
1763807077.654019,691.0,UP,539.6873357344361
1763807077.853631,393.0,UP,517.6842353742708
1763807078.054211,252.0,UP,477.8316000681302
1763807078.253691,0.0,UP,406.15686005791065
1763807078.453655,0.0,UP,345.23333104922403
1763807078.653692,1023.0,UP,446.89833139184043
1763807078.853657,1023.0,UP,533.3135816830643
1763807079.053658,295.0,UP,497.5665444306046
1763807079.254378,0.0,UP,422.9315627660139
1763807079.453701,0.0,UP,359.4918283511118
1763807079.653708,0.0,UP,305.56805409844503
1763807079.853679,1023.0,UP,413.18284598367825
1763807080.053859,1023.0,UP,504.65541908612647
1763807080.254040,267.0,UP,469.00710622320753
1763807080.454221,0.0,UP,398.6560402897264
1763807080.655436,0.0,UP,338.8576342462674
1763807080.853730,1023.0,UP,441.4789891093273
1763807081.053731,1023.0,UP,528.7071407429282
1763807081.253740,1023.0,UP,602.851069631489
1763807081.453746,587.0,UP,600.4734091867656
1763807081.653774,197.0,UP,539.9523978087507
1763807081.853746,159.0,UP,482.8095381374381
1763807082.053732,212.0,UP,442.1881074168224
1763807082.253839,145.0,UP,397.609891304299
1763807082.453796,158.0,UP,361.66840760865415
1763807082.654838,0.0,UP,307.418146467356
1763807082.853764,1023.0,UP,414.7554244972526
1763807083.053783,1023.0,UP,505.9921108226647
1763807083.253799,1023.0,UP,583.5432941992649
1763807083.454087,1023.0,UP,649.4618000693752
1763807083.653774,1023.0,UP,705.4925300589689
1763807083.854205,648.0,UP,696.8686505501236
1763807084.054287,382.0,UP,649.638352967605
1763807084.253808,330.0,UP,601.6926000224643
1763807084.453815,316.0,UP,558.8387100190946
1763807084.653889,66.0,UP,484.91290351623036
1763807084.853863,0.0,UP,412.1759679887958
1763807085.053842,1023.0,UP,503.79957279047636
