MAV,RMS,VAR,WL,ZC,SSC,WAMP,IEMG,label,start_time,end_time
224.0,254.5515664850641,64796.5,619.0,1,0,2,896.0,REST,1763806774.046454,1763806774.646463
140.125,162.9637613090714,26557.1875,391.0,1,0,2,560.5,REST,1763806774.447004,1763806775.046827
19.5,20.65187642806338,426.5,53.0,1,1,3,78.0,REST,1763806774.856033,1763806775.446459
37.375,43.69997139587164,1909.6875,127.0,1,1,3,149.5,REST,1763806775.246474,1763806775.846488
34.5,38.71046370169182,1498.5,183.0,2,1,3,138.0,REST,1763806775.646493,1763806776.247117
27.5,31.468237955119125,990.25,85.0,1,0,3,110.0,REST,1763806776.056376,1763806776.646569
22.5,24.70323865407125,610.25,65.0,1,0,3,90.0,REST,1763806776.446523,1763806777.04652
7.5,9.027735042633894,81.5,35.0,3,2,3,30.0,REST,1763806776.846889,1763806777.45257
11.5,13.46291201783626,181.25,51.0,1,1,3,46.0,REST,1763806777.246527,1763806777.846667
17.5,18.2414363469547,332.75,48.0,1,1,3,70.0,REST,1763806777.646534,1763806778.246855
14.5,14.722431864335457,216.75,34.0,1,0,3,58.0,REST,1763806778.04654,1763806778.653409
3.5,4.636809247747852,21.5,21.0,1,1,3,14.0,REST,1763806778.446687,1763806779.04688
179.0,207.0978029820693,42889.5,541.0,1,1,2,716.0,REST,1763806778.846574,1763806779.446566
193.25,223.39818710097,49906.75,524.0,1,0,2,773.0,REST,1763806779.24695,1763806779.852785
89.25,103.05702305034819,10620.75,238.0,1,0,1,357.0,REST,1763806779.646652,1763806780.246647
112.75,136.3937315275156,18603.25,351.0,1,0,3,451.0,REST,1763806780.046569,1763806780.646606
29.25,37.34635189680513,1394.75,104.0,1,0,3,117.0,REST,1763806780.446604,1763806781.047322
52.75,58.572070989508305,3430.6875,154.0,1,0,3,211.0,REST,1763806780.846853,1763806781.446615
19.25,21.533404282648853,463.6875,134.0,3,2,3,77.0,REST,1763806781.246651,1763806781.846638
20.25,24.181604578687494,584.75,62.0,1,1,3,81.0,REST,1763806781.646606,1763806782.24713
18.875,21.992896580487074,483.6875,65.0,1,2,3,75.5,REST,1763806782.057332,1763806782.646657
150.875,192.44268627308236,37034.1875,754.0,1,1,3,603.5,REST,1763806782.446645,1763806783.046973
230.5,238.4129820290833,56840.75,950.0,2,1,3,922.0,REST,1763806782.846982,1763806783.446657
136.0,157.954107259039,24949.5,435.0,1,1,3,544.0,REST,1763806783.257214,1763806783.860323
16.25,17.80975856096876,317.1875,65.0,1,1,3,65.0,REST,1763806783.646631,1763806784.246682
7.75,9.256754290786809,85.6875,56.0,3,2,3,31.0,REST,1763806784.046658,1763806784.647997
6.0,8.48528137423857,72.0,24.0,0,0,2,24.0,REST,1763806784.457299,1763806843.455218
12.0,14.5,210.25,61.0,3,2,3,48.0,REST,1763806784.846705,1763806843.464116
10.5,12.942179105544785,167.5,59.0,2,1,3,42.0,REST,1763806843.455669,1763806843.468833
6.75,8.1967981553775,67.1875,40.0,2,1,3,27.0,REST,1763806843.468591,1763806843.469066
9.5,11.022703842524301,121.5,47.0,2,1,3,38.0,REST,1763806843.468947,1763806843.469231
15.25,16.63392617513977,276.6875,68.0,1,2,3,61.0,REST,1763806843.469151,1763806843.46939
11.0,11.357816691600547,129.0,26.0,1,0,2,44.0,REST,1763806843.469311,1763806843.848078
10.5,12.668859459319927,160.5,31.0,1,0,2,42.0,REST,1763806843.650166,1763806844.257159
8.5,9.082951062292475,82.5,43.0,2,1,3,34.0,REST,1763806844.04809,1763806844.648165
4.25,4.9749371855331,24.75,16.0,1,2,3,17.0,REST,1763806844.45142,1763806845.048128
13.125,15.610493265749165,243.6875,53.0,1,2,3,52.5,REST,1763806844.848132,1763806845.448121
22.0,27.572631357924475,760.25,99.0,1,1,3,88.0,REST,1763806845.248137,1763806845.84818
10.25,11.366067921669305,129.1875,71.0,3,2,3,41.0,REST,1763806845.65562,1763806846.248159
16.5,17.909494688572316,320.75,46.0,1,0,3,66.0,REST,1763806846.04815,1763806846.656365
4.75,5.539629951540085,30.6875,23.0,3,2,3,19.0,REST,1763806846.448163,1763806847.048232
8.5,9.86154146165801,97.25,36.0,2,1,3,34.0,REST,1763806846.848179,1763806847.448187
267.25,267.3736851300068,71488.6875,569.0,1,1,2,1069.0,REST,1763806847.248246,1763806847.848216
254.25,293.5826118829247,86190.75,678.0,1,0,1,1017.0,REST,1763806847.654255,1763806848.248206
281.875,328.8254666232529,108126.1875,841.0,1,1,3,1127.5,REST,1763806848.048217,1763806848.655331
36.75,43.222534631832964,1868.1875,118.0,1,0,3,147.0,REST,1763806848.448206,1763806849.048745
31.75,37.425759845325786,1400.6875,98.0,1,0,3,127.0,REST,1763806848.848499,1763806849.448237
13.0,14.773286702694158,218.25,40.0,1,0,3,52.0,REST,1763806849.248228,1763806849.848246
4.375,5.3091901453988255,28.1875,17.0,1,0,2,17.5,REST,1763806849.653648,1763806850.248631
7.75,8.257572282456872,68.1875,25.0,1,1,3,31.0,REST,1763806850.048238,1763806850.652581
9.75,10.158124826955023,103.1875,25.0,1,0,3,39.0,REST,1763806850.448262,1763806851.048278
13.25,17.383541066192468,302.1875,76.0,2,1,3,53.0,REST,1763806850.848262,1763806851.448288
19.0,22.39419567655869,501.5,86.0,2,1,3,76.0,REST,1763806851.248649,1763806851.850729
21.75,23.79469478686373,566.1875,59.0,1,0,3,87.0,REST,1763806851.659235,1763806852.248949
13.0,13.095800853708795,171.5,29.0,1,0,3,52.0,REST,1763806852.048296,1763806852.648308
3.75,4.387482193696061,19.25,13.0,1,1,3,15.0,REST,1763806852.448304,1763806853.04839
14.875,17.55526986406076,308.1875,85.0,2,1,3,59.5,REST,1763806852.851345,1763806853.448349
17.5,18.587630295441105,345.5,75.0,2,1,3,70.0,REST,1763806853.248325,1763806853.849483
12.0,14.19506956657839,201.5,66.0,2,1,3,48.0,REST,1763806853.659883,1763806854.24836
4.25,5.11737237261468,26.1875,14.0,1,0,3,17.0,REST,1763806854.048342,1763806854.659535
8.75,10.712142642814275,114.75,50.0,2,2,3,35.0,REST,1763806854.448403,1763806855.048354
13.75,15.155444566227676,229.6875,38.0,1,1,3,55.0,REST,1763806854.849808,1763806855.448673
18.0,20.71834935510066,429.25,52.0,1,0,2,72.0,REST,1763806855.248413,1763806855.849793
15.5,18.748333259252675,351.5,114.0,3,2,3,62.0,REST,1763806855.6604,1763806856.248403
12.25,14.874474780643517,221.25,53.0,1,2,3,49.0,REST,1763806856.048389,1763806856.660471
18.625,22.106277389013286,488.6875,71.0,1,1,3,74.5,REST,1763806856.448402,1763806857.048425
17.75,19.536824204563032,381.6875,73.0,2,1,3,71.0,REST,1763806856.848761,1763806857.448959
11.75,15.074813431681335,227.25,57.0,1,1,3,47.0,REST,1763806857.248421,1763806857.848785
7.5,10.606601717798213,112.5,30.0,0,0,2,30.0,REST,1763806857.656916,1763806858.248437
13.5,14.713938969562161,216.5,38.0,1,0,3,54.0,REST,1763806858.048446,1763806858.655907
7.75,9.287087810503355,86.25,45.0,2,1,3,31.0,REST,1763806858.448792,1763806859.049154
7.5,8.616843969807043,74.25,30.0,2,0,2,30.0,REST,1763806858.848452,1763806859.448459
6.0,6.264982043070834,39.25,38.0,3,2,3,24.0,REST,1763806859.248464,1763806859.848477
6.5,6.87386354243376,47.25,28.0,2,1,3,26.0,REST,1763806859.655649,1763806860.248497
4.375,5.261891294962297,27.6875,18.0,1,1,3,17.5,REST,1763806860.048504,1763806860.654544
8.625,10.133484099755622,102.6875,26.0,1,0,3,34.5,REST,1763806860.448486,1763806861.048516
21.25,22.78568629644497,519.1875,79.0,1,1,3,85.0,REST,1763806860.848503,1763806861.448845
6.75,6.977642868476432,48.6875,41.0,3,2,3,27.0,REST,1763806861.24852,1763806861.848533
8.5,11.672617529928752,136.25,50.0,2,1,3,34.0,REST,1763806861.654373,1763806862.248539
9.5,12.144957801491119,147.5,51.0,1,1,3,38.0,REST,1763806862.048529,1763806862.654622
193.125,257.7715800859358,66446.1875,1049.0,1,1,3,772.5,REST,1763806862.448677,1763806863.048928
306.25,357.9591457135856,128134.75,862.0,1,0,2,1225.0,REST,1763806862.848552,1763806863.44859
91.75,102.46066318348716,10498.1875,248.0,1,0,2,367.0,REST,1763806863.248564,1763806863.848589
93.0,104.59086958238754,10939.25,271.0,1,0,3,372.0,REST,1763806863.654463,1763806864.249186
37.0,40.86869217383889,1670.25,108.0,1,0,3,148.0,REST,1763806864.048575,1763806864.655573
12.5,15.049916943292411,226.5,39.0,1,0,3,50.0,REST,1763806864.44859,1763806865.048976
13.75,15.2540978100968,232.6875,44.0,1,1,3,55.0,REST,1763806864.848619,1763806865.44898
13.5,15.337861650177967,235.25,59.0,1,1,3,54.0,REST,1763806865.248613,1763806865.848673
21.0,21.863211109075447,478.0,54.0,1,0,3,84.0,REST,1763806865.655698,1763806866.248638
15.75,16.813313177360374,282.6875,43.0,1,0,3,63.0,REST,1763806866.048647,1763806866.655005
4.0,4.847679857416329,23.5,22.0,2,1,3,16.0,REST,1763806866.448635,1763806867.048758
4.75,5.766281297335398,33.25,20.0,1,1,3,19.0,REST,1763806866.849113,1763806867.448659
8.25,8.317902379807062,69.1875,51.0,3,2,3,33.0,REST,1763806867.248909,1763806867.849008
12.75,14.254385290148432,203.1875,36.0,1,1,3,51.0,REST,1763806867.657074,1763806868.248688
2.25,2.692582403567252,7.25,13.0,2,1,3,9.0,REST,1763806868.048674,1763806868.659479
7.25,8.257572282456872,68.1875,34.0,2,1,3,29.0,REST,1763806868.448686,1763806869.048687
7.5,8.803408430829505,77.5,43.0,2,1,3,30.0,REST,1763806868.851168,1763806869.448708
